Sample Observation Choice Path Beta1 Beta2 Beta3 Beta4 IsObservedPath Probability
3 76 4 6911-6912-6910-6907-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.518086e-01
3 76 5 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.184516e-01
3 77 1 3886-4337-4339-4341-4343-5210-5001-4997-1116-2372-2095-4667-2097-1455-1457-5230-7662 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 77 2 3886-4337-4339-4341-4343-5210-5001-4997-1116-2372-2095-4667-2097-1455-1457-5230-7662 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 77 3 3886-4337-4339-4341-4343-5210-5001-4997-1116-2372-2095-4667-2097-1455-1457-5230-7662 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 77 4 3886-4337-4339-4341-4343-5210-5001-4997-1116-2372-2095-4667-2097-1455-1457-5230-7662 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 77 5 3886-4337-4339-4341-4343-5210-5001-4997-1116-2372-2095-4667-2097-1455-1457-5230-7662 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 78 1 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-6673-6676-6670-5272-5274-5276-2282-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.386779e-01
3 78 2 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-4266-4272-5804-6670-5272-5274-5276-2282-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.588916e-01
3 78 3 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-4266-4272-4268-3028-3026-4274-4276-4284-4278-4280-4282-4252-4242-4240-4238-4236-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1.792938e-01
3 78 4 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-4264-4270-4266-4272-5804-6670-5272-5274-5276-2282-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.588916e-01
3 78 5 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-6301-6849-7118-6756-7120-6708-1130-6709-2052-714-4675-5282-2281-5279-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.231367e-01
3 79 1 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-6301-6849-7118-6756-7120-6708-1130-6709-2052-6684-6872-2051-7173-7172-6740-4677-6735-6844-4655-6742-4685-3962-3338-7544 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.289058e-02
3 79 2 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-6301-6849-7118-6756-7120-6708-1130-5084-7173-7172-6740-4677-1708-1707-6742-4685-3962-3338-7544 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.337492e-01
3 79 3 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-6301-6849-7118-6756-7120-6708-1130-5084-7173-7172-6740-4677-1708-1707-6742-4685-3962-3338-7544 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.337492e-01
3 79 4 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-6301-6849-7118-6756-7120-6708-1130-6709-2052-6684-6872-2051-7173-7172-6740-4677-6735-6844-4655-6742-4685-3962-3338-7544 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.289058e-02
3 79 5 6723-6842-4149-6840-4147-4145-4143-6297-6847-6299-6301-6849-7118-6756-7120-6708-1130-5084-7173-7172-6740-4677-6735-6844-4655-6742-4685-3962-3338-7544 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.433602e-01
3 80 1 3317-5239-5738-5240-5063-5395-3791-3793-3794-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 80 2 3317-5239-5738-5240-5063-5395-3791-3793-3794-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 80 3 3317-5239-5738-5240-5063-5395-3791-3793-3794-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 80 4 3317-5239-5738-5240-5063-5395-3791-3793-3794-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 80 5 3317-5239-5738-5240-5063-5395-3791-3793-3794-7084-7016-7744 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 81 1 2358-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 81 2 2358-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 81 3 2358-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 81 4 2358-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 81 5 2358-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 82 1 7083-3795-7115-5397-3792-5065-5064-5241-5739-2349-7106-7108-2347-2345-1468-5935-7597 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 82 2 7083-3795-7115-5397-3792-5065-5064-5241-5739-2349-7106-7108-2347-2345-1468-5935-7597 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 82 3 7083-3795-7115-5397-3792-5065-5064-5241-5739-2349-7106-7108-2347-2345-1468-5935-7597 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 82 4 7083-3795-7115-5397-3792-5065-5064-5241-5739-2349-7106-7108-2347-2345-1468-5935-7597 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 82 5 7083-3795-7115-5397-3792-5065-5064-5241-5739-2349-7106-7108-2347-2345-1468-5935-7597 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 83 1 5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-3150-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4880-4867-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.315417e-01
3 83 2 5343-2307-1419-2309-5945-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-3150-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-5587-4853-4859-4861-6887-4863-4865-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.862805e-03
3 83 3 5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-3150-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4865-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.655955e-01
3 83 4 5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-3150-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4865-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.655955e-01
3 83 5 5343-2307-2305-4508-2303-4510-2301-3157-7143-6864-4514-4512-3156-3154-3152-3150-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4865-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.655955e-01
3 84 1 7178-4673-2154-6808-2152-6823-3651-7554 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 84 2 7178-4673-2154-6808-2152-6823-3651-7554 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 84 3 7178-4673-2154-6808-2152-6823-3651-7554 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 84 4 7178-4673-2154-6808-2152-6823-3651-7554 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 84 5 7178-4673-2154-6808-2152-6823-3651-7554 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 85 1 6658-2687-2685-2683-2681-2679-2725-2723-2721-3642-7581 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.915920e-01
3 85 2 6658-2687-2685-2683-2681-2679-2725-2723-2721-3642-7581 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.915920e-01
3 85 3 6658-2702-2703-79-2679-2725-2723-2721-3642-7581 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.084080e-01
3 85 4 6658-2702-2703-79-2679-2725-2723-2721-3642-7581 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.084080e-01
3 85 5 6658-2687-2685-2683-2681-2679-2725-2723-2721-3642-7581 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.915920e-01
3 86 1 5985-7096-6978-6975-7065-7097-3323-3325-3327-5270-5269-5832-5268-5267-1129-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6744-5280-2281-5279-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.104183e-02
3 86 2 5985-7096-3321-3323-3325-3327-5270-5269-5832-5268-5267-1129-3964-5271-6743-4686-6304-6751-6750-6734-7171-7170-4654-6744-5280-2281-5279-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.287504e-01
3 86 3 5985-7096-3321-3323-3325-3327-5270-5269-5832-5268-5267-1129-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6744-5280-2281-5279-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.200798e-01
3 86 4 5985-7096-3321-3323-3325-3327-5270-5269-5832-5268-5267-1129-3964-5271-6743-4686-6304-6751-6750-6734-7171-7170-4654-6744-5280-2281-5279-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.287504e-01
3 86 5 5985-7096-3321-7098-7066-6976-6977-3321-3323-7104-5823-5830-5824-7099-3327-5270-5269-5832-5268-5267-1129-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6744-5280-2281-5279-5285-5287-5289-702-4234-4504-4502-4288-4290-7631 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.280526e-04
3 87 1 6894-4223-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-7328 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 87 2 6894-4223-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-7328 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 87 3 6894-4223-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-7328 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 87 4 6894-4223-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-7328 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 87 5 6894-4223-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-7328 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 88 1 5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3650-3648-3646-2662-2674-7505 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.791982e-01
3 88 2 5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3650-3648-3646-2662-2664-2672-7505 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.345799e-01
3 88 3 5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3650-3648-3646-2662-2674-7505 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.791982e-01
3 88 4 5267-1129-3964-6739-4663-7114-3714-3716-3641-2722-2724-2726-2728-2730-2375-2377-3643-2662-2664-2672-7505 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.622193e-02
3 88 5 5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3650-3648-3646-2662-2674-7505 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.791982e-01
3 89 1 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.685830e-01
3 89 2 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.314170e-01
3 89 3 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.685830e-01
3 89 4 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.314170e-01
3 89 5 2671-2663-2661-3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-7565 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.685830e-01
3 90 1 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.477283e-01
3 90 2 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.477283e-01
3 90 3 3757-5343-5944-2308-5946-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.522717e-01
3 90 4 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.477283e-01
3 90 5 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.477283e-01
3 91 1 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 91 2 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 91 3 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 91 4 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 91 5 2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 92 1 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.855303e-01
3 92 2 5398-3086-5667-5665-4656-7088-3317-5239-5738-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.144697e-01
3 92 3 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.855303e-01
3 92 4 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.855303e-01
3 92 5 5398-3086-5667-5665-4656-2350-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.855303e-01
3 93 1 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.754590e-01
3 93 2 3155-4511-4513-6863-7142-3158-2300-4509-1437-1339-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.454105e-02
3 93 3 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.754590e-01
3 93 4 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.754590e-01
3 93 5 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-5947-2309-7470 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.754590e-01
3 94 1 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-7272-5088-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.772985e-02
3 94 2 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.868576e-01
3 94 3 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-7272-5088-5093-6875-6876-3963-3964-5271-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.541252e-02
3 94 4 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.868576e-01
3 94 5 1938-1936-1934-7199-6828-7201-3790-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-6304-6751-6750-6734-7171-7170-4654-6303-6741-4678-7121-6757-7119-6850-6302-6300-6848-6298-4142-4144-4146-6839-4148-6841-6722-7707 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.868576e-01
3 95 1 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.343437e-01
3 95 2 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.343437e-01
3 95 3 7097-3323-3325-7100-6963-7103-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.565635e-02
3 95 4 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.343437e-01
3 95 5 7097-3323-3325-3327-2752-7250-7249-1233-5583-5579-1966-7450 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.343437e-01
3 96 1 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.425266e-01
3 96 2 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.425266e-01
3 96 3 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.425266e-01
3 96 4 1967-2823-1972-3708-3710-3712-7114-6920-724-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.747344e-02
3 96 5 1967-2823-1972-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7547 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.425266e-01
3 97 1 2893-986-4801-2887-2885-740-736-3433-6461-3430-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.844049e-01
3 97 2 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.155951e-01
3 97 3 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.155951e-01
3 97 4 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.155951e-01
3 97 5 2893-986-4801-2887-2885-740-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.155951e-01
3 98 1 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-782-110-5716-1568-3700-3702-3704-3706-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.199940e-03
3 98 2 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-554-2825-1522-2820-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.262523e-02
3 98 3 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-782-110-6561-1520-2824-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.940489e-02
3 98 4 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.567699e-01
3 98 5 4658-5664-6878-434-1126-2279-431-432-5693-3092-1571-3700-3702-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.567699e-01
3 99 1 854-6817-3038-2990-2994-856-3775-2996-2998-3769-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.160982e-01
3 99 2 854-6817-3038-2990-2994-856-3775-2996-2998-3763-3767-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.367826e-01
3 99 3 854-6817-3038-3039-2062-2058-2060-4602-2998-3763-3767-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.258351e-01
3 99 4 854-6817-3038-3039-2062-2058-2060-4602-2998-3769-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.212840e-01
3 99 5 854-6817-3038-2990-2994-856-3775-2996-2998-3763-3767-3771-7588 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.367826e-01
3 100 1 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.059852e-01
3 100 2 2345-1468-5935-5580-1232-7248-7251-2753-5270-5269-2354-6353-6351-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.401483e-02
3 100 3 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.059852e-01
3 100 4 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.059852e-01
3 100 5 2345-1468-5935-5580-1232-7248-7251-2753-5270-6234-6232-7601 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.059852e-01
3 101 1 5583-5579-1966-3424-522-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.249528e-01
3 101 2 5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.750472e-01
3 101 3 5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.750472e-01
3 101 4 5583-5579-1966-3424-522-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.249528e-01
3 101 5 5583-5579-5577-737-736-3420-60-7294 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.750472e-01
3 102 1 3645-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-6353-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.078798e-01
3 102 2 3645-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-6353-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.078798e-01
3 102 3 3645-3647-3649-2150-6796-7182-7184-7287-5260-723-6921-7113-4662-6738-5271-5086-3962-3338-3337-2352-2354-6353-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.947863e-02
